country_id,gender_id,age_group_id,suicides_per_100k,mhd_prevalence_percent
DOM,FMLE,0,1.85,0.1519334006904424
DZA,FMLE,0,1.9,0.1561453359600582
SAU,FMLE,0,1.91,0.1467183097417098
NIC,FMLE,0,1.91,0.1368129282068978
PNG,FMLE,0,1.93,0.1222045635669075
CRI,FMLE,0,1.93,0.1333353202090724
JOR,BTSX,0,1.98,0.1504172705658989
MAR,MLE,0,10.07,0.149041802786691
NGA,MLE,0,10.13,0.1043493630177507
NER,BTSX,0,10.15,0.1162902450511286
CUB,BTSX,0,10.19,0.1514629938067432
NZL,BTSX,0,10.3,0.1903663763196692
GTM,MLE,0,10.31,0.1237350391879999
BRA,MLE,0,10.32,0.1478498848287188
CAN,BTSX,0,10.34,0.1495356296501985
SSD,MLE,0,10.38,0.1243269371749838
AUT,BTSX,0,10.4,0.1581647796167553
GBR,MLE,0,10.4,0.1495811890396277
UGA,BTSX,0,10.45,0.1459358069301794
MLI,MLE,0,10.46,0.1035357151673516
GHA,BTSX,0,10.54,0.1140335942352635
VNM,MLE,0,10.56,0.0877858759638461
BGR,MLE,0,10.57,0.1050879582695158
MWI,BTSX,0,10.58,0.1249913299203653
PRK,MLE,0,10.65,0.1160088445268801
MKD,MLE,0,10.98,0.1069051769267889
SEN,BTSX,0,10.99,0.1099993864792991
KEN,BTSX,0,11.01,0.1233861464845878
HRV,BTSX,0,11.01,0.11690584013143
DNK,MLE,0,11.1,0.1274550173081532
IND,FMLE,0,11.12,0.1406307950034266
SLV,MLE,0,11.14,0.1254327596143057
ISL,BTSX,0,11.15,0.1460112474364376
HTI,BTSX,0,11.17,0.1513003551356157
SLE,BTSX,0,11.25,0.12329599085605
AUS,BTSX,0,11.25,0.1934792341064152
COM,MLE,0,11.33,0.1184372504186968
PRT,MLE,0,11.58,0.1661327423252807
COG,BTSX,0,11.62,0.1303605407961543
HUN,BTSX,0,11.77,0.1131090785165621
SUR,FMLE,0,11.79,0.155236605617922
LUX,MLE,0,11.81,0.1414484855968906
UZB,MLE,0,11.84,0.105628381933455
ECU,MLE,0,11.88,0.1401068443537226
DJI,BTSX,0,11.95,0.1204389852752414
EST,BTSX,0,11.96,0.1219462875541961
BDI,BTSX,0,12.12,0.1309021507771648
MDA,BTSX,0,12.17,0.1280447647455568
SRB,MLE,0,12.22,0.1072875442169925
JPN,BTSX,0,12.24,0.105753039422184
GIN,BTSX,0,12.33,0.118473685995049
SWE,BTSX,0,12.37,0.1533185883815538
GNB,BTSX,0,12.38,0.1177265092993968
COD,BTSX,0,12.41,0.1363760238811902
NLD,MLE,0,12.48,0.1576274533137815
LCA,MLE,0,12.51,0.1462172287442095
AGO,BTSX,0,12.55,0.1333846811117294
ROU,MLE,0,12.62,0.1060005795386987
SGP,MLE,0,12.67,0.1154832107203517
BEN,BTSX,0,12.71,0.1184950149146743
DEU,MLE,0,12.8,0.1339284343133533
LKA,BTSX,0,12.89,0.1145035888938492
IND,BTSX,0,12.91,0.1373323744336348
FJI,MLE,0,13.08,0.1120880407417639
TTO,MLE,0,13.09,0.1480125540279092
GAB,BTSX,0,13.11,0.131118504154782
FSM,FMLE,0,13.21,0.1212710564816509
TCD,BTSX,0,13.22,0.1265098177933035
GMB,MLE,0,13.27,0.1132312633837764
MDG,MLE,0,13.33,0.1258775183394489
CRI,MLE,0,13.35,0.1258063821467004
CHL,MLE,0,13.4,0.1304252080431493
NOR,MLE,0,13.4,0.1527396492789
FIN,BTSX,0,13.43,0.1496401730443336
KOR,FMLE,0,13.43,0.1066831469863694
ZWE,FMLE,0,13.46,0.1085350044772364
ARG,MLE,0,13.48,0.1314733672261987
BIH,MLE,0,13.48,0.1074975694572582
KGZ,MLE,0,13.49,0.1124777118157423
TZA,MLE,0,13.5,0.1195623640930991
GNQ,BTSX,0,13.51,0.1320787082082861
NAM,BTSX,0,13.51,0.1109435663370003
BLZ,MLE,0,13.64,0.145121388633152
THA,MLE,0,13.87,0.1232760795404481
BEL,BTSX,0,13.93,0.1496460801994307
GEO,MLE,0,13.97,0.1099433835607563
SVN,BTSX,0,13.97,0.1162601183415854
SYC,MLE,0,14.0,0.1053356456909649
NER,MLE,0,14.15,0.1119534130914919
CHE,MLE,0,14.16,0.1600941456617978
ETH,MLE,0,14.16,0.1216879572368846
IRL,MLE,0,14.32,0.1666890157908997
BFA,BTSX,0,14.38,0.1165870165055215
ZMB,BTSX,0,14.43,0.1211261551304207
USA,BTSX,0,14.51,0.1693462088013887
PAK,MLE,0,14.55,0.1291096365213039
WSM,BTSX,0,14.6,0.1159383420032179
SOM,BTSX,0,14.66,0.1436282333374672
IND,MLE,0,14.69,0.1338593323034494
RWA,MLE,0,14.76,0.1229775356374118
SLE,MLE,0,14.8,0.1174748571593791
TGO,BTSX,0,14.81,0.1230712650595274
HTI,MLE,0,14.87,0.1491313937847873
LSO,MLE,0,146.9,0.1251096334725941
MUS,MLE,0,15.03,0.1088702509196324
FRA,MLE,0,15.16,0.1493746798325555
CPV,BTSX,0,15.23,0.1213386189768798
CAN,MLE,0,15.35,0.153102308103217
NZL,MLE,0,15.39,0.1777096439847588
CZE,MLE,0,15.44,0.1054498521024001
CIV,BTSX,0,15.66,0.1119305535175516
CMR,BTSX,0,15.92,0.1188827826133499
LVA,BTSX,0,16.06,0.1261688961073591
MNE,BTSX,0,16.22,0.1163408924793044
DJI,MLE,0,16.25,0.1171110817366696
POL,MLE,0,16.46,0.1054370008740876
BLR,BTSX,0,16.49,0.1256526282248056
AUT,MLE,0,16.56,0.1479291526798184
CUB,MLE,0,16.67,0.1525697072131147
SVK,MLE,0,16.71,0.1046233814951389
SWE,MLE,0,16.95,0.1405619790305385
GUY,FMLE,0,16.96,0.1598894713010984
AUS,MLE,0,16.97,0.1928918068285912
ERI,BTSX,0,17.26,0.1292289676719863
SLB,BTSX,0,17.37,0.1223158929921991
JPN,MLE,0,17.53,0.1168849995772088
HRV,MLE,0,17.69,0.1098428795267983
UKR,BTSX,0,17.73,0.1239784683815513
MNG,BTSX,0,18.02,0.1126869850028543
KEN,MLE,0,18.05,0.1193395294050346
KAZ,BTSX,0,18.05,0.1061268963894921
COG,MLE,0,18.28,0.1247809673432911
GIN,MLE,0,18.36,0.1130193189773639
GNQ,MLE,0,18.48,0.1261140731973627
SEN,MLE,0,18.53,0.1088058157127797
NPL,MLE,0,18.56,0.1359776987815066
ISL,MLE,0,18.67,0.1397181283941258
URY,BTSX,0,18.83,0.1415222030296639
BDI,MLE,0,18.91,0.1266620150553832
HUN,MLE,0,19.15,0.1071341925505659
UGA,MLE,0,19.39,0.1406509647379623
BEL,MLE,0,19.55,0.1476766176994686
GNB,MLE,0,19.78,0.1121937793181913
MWI,MLE,0,19.99,0.1204351738671514
SLV,FMLE,0,2.08,0.1369661970530908
ITA,FMLE,0,2.08,0.1630998963868355
VEN,BTSX,0,2.1,0.1359048477814266
SYR,BTSX,0,2.11,0.1627946027996286
ISR,FMLE,0,2.13,0.1459033316904774
GEO,FMLE,0,2.17,0.1096952217075749
MEX,FMLE,0,2.18,0.1301980875496833
STP,BTSX,0,2.2,0.1099702296319828
EGY,FMLE,0,2.22,0.1528907996557782
ALB,FMLE,0,2.22,0.1221787256538617
MLT,FMLE,0,2.25,0.1666480352639075
BHR,FMLE,0,2.27,0.1572489736772184
JAM,BTSX,0,2.28,0.1401826048275959
THA,FMLE,0,2.3,0.116922924659071
TUR,BTSX,0,2.34,0.1439793113493725
ROU,FMLE,0,2.37,0.1151003513828977
MYS,FMLE,0,2.39,0.1312667748344019
IRQ,FMLE,0,2.4,0.1606865837355278
SLB,FMLE,0,2.41,0.1253255509450682
TLS,FMLE,0,2.42,0.1179749642603499
POL,FMLE,0,2.43,0.1059224705916475
GTM,FMLE,0,2.53,0.1387218138965684
MUS,FMLE,0,2.53,0.1276821495646149
BRN,BTSX,0,2.54,0.1035537211259077
PHL,BTSX,0,2.54,0.1194447294585134
IDN,BTSX,0,2.55,0.1067598500791958
HND,BTSX,0,2.58,0.1270646602001159
SVK,FMLE,0,2.58,0.1181754420144725
DZA,BTSX,0,2.6,0.1478293096447923
ARE,FMLE,0,2.63,0.1382832131301946
KWT,BTSX,0,2.66,0.140464044450954
ARM,BTSX,0,2.66,0.113801333584617
PER,BTSX,0,2.73,0.1382143110318422
IRN,FMLE,0,2.75,0.1983651865002887
LBN,BTSX,0,2.76,0.164387512533598
MDV,BTSX,0,2.76,0.1107296887753164
BRA,FMLE,0,2.76,0.1843548817226294
ESP,FMLE,0,2.83,0.1975368177480636
PAN,BTSX,0,2.86,0.1218487468246428
BGR,FMLE,0,2.86,0.116619170304285
LBY,FMLE,0,2.9,0.1618715854316496
TKM,FMLE,0,2.91,0.1058062913193173
NPL,FMLE,0,2.94,0.139604760265968
TON,FMLE,0,2.94,0.1181153368953271
MMR,BTSX,0,2.96,0.1088694262118071
CHL,FMLE,0,2.98,0.171555691998477
GHA,MLE,0,20.04,0.1110927554708672
FIN,MLE,0,20.09,0.1505709867913437
LTU,BTSX,0,20.15,0.1324890355494
EST,MLE,0,20.16,0.1175335482582408
TCD,MLE,0,20.21,0.1212562170448038
BWA,BTSX,0,20.22,0.1187192294276771
BEN,MLE,0,20.29,0.115148618214829
COD,MLE,0,20.69,0.1326557372281862
WSM,MLE,0,20.9,0.1134676257993976
LKA,MLE,0,20.94,0.1089685449765192
VUT,BTSX,0,20.96,0.1196714004568997
KOR,BTSX,0,21.16,0.1088449787516065
RUS,BTSX,0,21.6,0.1132027708589342
AGO,MLE,0,21.71,0.1275962401456155
MDA,MLE,0,22.14,0.1242906845395963
USA,MLE,0,22.4,0.1646416877485439
SVN,MLE,0,22.67,0.1082661327943969
SOM,MLE,0,22.75,0.1394326813272596
CAF,BTSX,0,22.96,0.1465020865671192
MOZ,BTSX,0,23.19,0.1336640959456014
GAB,MLE,0,23.31,0.1277801075041246
ZAF,BTSX,0,23.49,0.1201133791839872
ZWE,BTSX,0,23.63,0.1111902060692531
TGO,MLE,0,23.99,0.1185184968928287
BFA,MLE,0,24.45,0.1154995972214533
NAM,MLE,0,24.88,0.1096656361672654
CMR,MLE,0,25.15,0.1147428164344709
MNE,MLE,0,25.38,0.1083326523195634
CIV,MLE,0,25.65,0.1094714620635452
ZMB,MLE,0,25.74,0.1169912813823994
SUR,BTSX,0,25.89,0.1545091810103708
ERI,MLE,0,27.16,0.1246419721083503
CPV,MLE,0,27.4,0.1208164662078883
FSM,BTSX,0,28.99,0.1193376964213862
LVA,MLE,0,29.01,0.1223474224777525
KOR,MLE,0,29.68,0.1105946100514733
JOR,MLE,0,3.03,0.1404688523950301
KHM,FMLE,0,3.05,0.1308384138225182
BTN,FMLE,0,3.08,0.1217926614821683
TUN,BTSX,0,3.18,0.1608304800417248
CYP,BTSX,0,3.18,0.1570116311820048
SDN,FMLE,0,3.26,0.1637658378758766
PRY,FMLE,0,3.26,0.1753180578993398
MDA,FMLE,0,3.29,0.1304033859179417
DZA,MLE,0,3.3,0.1393472403205245
MWI,FMLE,0,3.3,0.128546495862746
ARG,FMLE,0,3.31,0.1394581798719309
STP,MLE,0,3.34,0.1061283821977718
BHS,BTSX,0,3.37,0.1416006286677834
SSD,FMLE,0,3.38,0.1413778717178086
TJK,FMLE,0,3.38,0.1108006010508181
EGY,BTSX,0,3.41,0.1458079800098706
BIH,FMLE,0,3.41,0.121566692659953
GBR,FMLE,0,3.41,0.1525717723434122
LAO,FMLE,0,3.45,0.1237270949196561
PRT,FMLE,0,3.46,0.2001547600209492
ISL,FMLE,0,3.48,0.152106698104468
SYR,MLE,0,3.51,0.1548292862294608
MKD,FMLE,0,3.53,0.1195699546358459
KGZ,FMLE,0,3.54,0.1114928891498384
PNG,BTSX,0,3.57,0.1190954262863304
IRL,FMLE,0,3.57,0.1843148231064448
TUR,MLE,0,3.59,0.1358498096935819
ECU,FMLE,0,3.6,0.1509430728835235
GRC,BTSX,0,3.62,0.1704689208034167
JAM,MLE,0,3.63,0.1412850387581097
VEN,MLE,0,3.65,0.1368772821593
TTO,FMLE,0,3.66,0.1433606975434124
UGA,FMLE,0,3.7,0.149838020116512
ALB,BTSX,0,3.72,0.1155843098896931
TZA,FMLE,0,3.74,0.1312629920498801
COL,BTSX,0,3.74,0.1204643042516959
CZE,FMLE,0,3.78,0.1165705211043854
NGA,FMLE,0,3.79,0.109467441910894
GAB,FMLE,0,3.81,0.1340118062993688
KWT,MLE,0,3.83,0.1327407649115662
MRT,FMLE,0,3.85,0.1045690879703434
BGD,BTSX,0,3.85,0.11801304673787
LBN,MLE,0,3.87,0.1516497565442454
PHL,MLE,0,3.88,0.1106165927017248
SRB,FMLE,0,3.89,0.1191902137398098
DEU,FMLE,0,3.91,0.1657127738204103
AZE,BTSX,0,3.97,0.1042222905497398
IDN,MLE,0,3.99,0.1010577862834458
BLR,MLE,0,30.12,0.1218073197995684
KIR,BTSX,0,30.56,0.1221734908971596
KAZ,MLE,0,30.88,0.1049807338005997
MNG,MLE,0,31.11,0.1110984474673134
URY,MLE,0,31.12,0.1288167079557201
SLB,MLE,0,32.25,0.1191741119870014
UKR,MLE,0,32.7,0.1211059132640212
VUT,MLE,0,33.1,0.1171745332022657
LSO,FMLE,0,34.56,0.1390663623283125
BWA,MLE,0,35.54,0.1151703020729425
LTU,MLE,0,36.06,0.1268135526734694
ZWE,MLE,0,37.81,0.1135733160427905
ZAF,MLE,0,37.88,0.1115921127518705
RUS,MLE,0,38.18,0.1128933247706236
CAF,MLE,0,39.64,0.1421401528120752
MDV,MLE,0,4.07,0.1057497782940446
CUB,FMLE,0,4.08,0.1496093089673592
PER,MLE,0,4.1,0.1330585414793411
VNM,FMLE,0,4.18,0.1016200094735999
BOL,FMLE,0,4.19,0.1594216928651203
BRN,MLE,0,4.24,0.1089575221204852
DNK,FMLE,0,4.24,0.1536412221522663
ITA,BTSX,0,4.33,0.1503392901278635
NAM,FMLE,0,4.35,0.1114809937447279
TON,BTSX,0,4.37,0.1154442534292806
HND,MLE,0,4.39,0.1212316203024336
OMN,BTSX,0,4.47,0.137300889564849
LBY,BTSX,0,4.49,0.1539913127603721
EST,FMLE,0,4.49,0.1249256480281818
TLS,BTSX,0,4.53,0.1124495516473058
FRA,FMLE,0,4.54,0.1813973009559536
LVA,FMLE,0,4.56,0.1284890463724785
TUN,MLE,0,4.6,0.1522137401508596
AUT,FMLE,0,4.64,0.1675705434472265
EGY,MLE,0,4.65,0.1392503011355447
UKR,FMLE,0,4.65,0.125021100131161
QAT,BTSX,0,4.66,0.1362765279058072
NIC,BTSX,0,4.66,0.1326539329205507
AGO,FMLE,0,4.68,0.1381248407409363
MAR,FMLE,0,4.7,0.1654138033820891
IRQ,BTSX,0,4.74,0.1491283072781156
PAK,FMLE,0,4.75,0.1325090619561806
SDN,BTSX,0,4.76,0.1598582968024279
PAN,MLE,0,4.8,0.1186907134571123
CHN,FMLE,0,4.8,0.1097165061174672
ARM,MLE,0,4.92,0.1108832092138499
UZB,FMLE,0,4.93,0.1044996642067653
SWZ,BTSX,0,40.46,0.1193273924515627
GUY,BTSX,0,40.85,0.1581077976265846
SUR,MLE,0,41.33,0.152734131359373
MOZ,MLE,0,42.56,0.1290504621868078
FSM,MLE,0,44.32,0.1168855613327329
COD,FMLE,0,5.02,0.1397230919175304
CIV,FMLE,0,5.03,0.1146024126412671
RWA,FMLE,0,5.04,0.1367669386941419
CPV,FMLE,0,5.06,0.1211053019311045
BTN,BTSX,0,5.07,0.1206935611096466
HRV,FMLE,0,5.08,0.1228833848962243
MMR,MLE,0,5.09,0.1030248344899023
DOM,BTSX,0,5.11,0.1503912021692754
IRN,BTSX,0,5.13,0.1888764639244908
ISR,BTSX,0,5.15,0.1448335929831232
SEN,FMLE,0,5.18,0.1108419616217643
ETH,FMLE,0,5.18,0.1277433102333763
PNG,MLE,0,5.21,0.1161152029357675
ARE,BTSX,0,5.24,0.1253126439175541
YEM,FMLE,0,5.27,0.1726890884026325
ALB,MLE,0,5.27,0.1080797329692362
ZMB,FMLE,0,5.28,0.1249605620891958
BLR,FMLE,0,5.28,0.1277390525271217
ESP,BTSX,0,5.28,0.1831971830422646
MEX,BTSX,0,5.29,0.1226168158820932
CYP,MLE,0,5.3,0.1457588168795539
KEN,FMLE,0,5.31,0.1269227693895562
TJK,BTSX,0,5.32,0.1103889070081673
MLT,BTSX,0,5.32,0.1572444383839445
CAN,FMLE,0,5.38,0.145509575182013
NZL,FMLE,0,5.41,0.2013083635330461
MDG,FMLE,0,5.42,0.134498382572425
SAU,BTSX,0,5.43,0.1369706553457522
LUX,FMLE,0,5.43,0.1561955148144999
MRT,BTSX,0,5.47,0.1058212272239938
KHM,BTSX,0,5.49,0.1236088748711275
LBR,FMLE,0,5.5,0.1369487857324495
HUN,FMLE,0,5.51,0.1176113534782503
SVN,FMLE,0,5.54,0.1236236899110333
AUS,FMLE,0,5.58,0.1932885827592184
MNG,FMLE,0,5.62,0.1129724323876641
CHE,FMLE,0,5.65,0.1807332440282481
QAT,MLE,0,5.66,0.1346089074556458
AFG,FMLE,0,5.67,0.1761878093109669
MLI,FMLE,0,5.7,0.1078711311433078
BHS,MLE,0,5.76,0.1408388766310803
MYS,BTSX,0,5.77,0.1223016129438454
COM,FMLE,0,5.82,0.1254670713772563
TON,MLE,0,5.88,0.111810183891427
GRC,MLE,0,5.9,0.1585285604975042
AFG,BTSX,0,5.96,0.1711761173310941
FJI,FMLE,0,5.96,0.1182483874611119
COL,MLE,0,5.96,0.1188217455308988
LAO,BTSX,0,5.98,0.1203965364907119
KIR,MLE,0,53.56,0.1202015229247276
BGD,MLE,0,6.02,0.1137629555350767
COG,FMLE,0,6.06,0.1356269433874193
NLD,FMLE,0,6.06,0.1734892284666201
TKM,BTSX,0,6.07,0.105262575776601
BEN,FMLE,0,6.09,0.1212292612105441
LKA,FMLE,0,6.1,0.1191255991270072
LBY,MLE,0,6.11,0.1463647407505701
SLV,BTSX,0,6.11,0.1324409319317457
PRY,BTSX,0,6.16,0.1583606551323358
LTU,FMLE,0,6.18,0.1362998209403299
AFG,MLE,0,6.19,0.1660395900068497
GTM,BTSX,0,6.23,0.132304202712163
GMB,FMLE,0,6.24,0.1464734498752864
PRK,FMLE,0,6.27,0.1190649607678112
ARE,MLE,0,6.29,0.1214081238065415
NOR,FMLE,0,6.29,0.1667417793923259
SDN,MLE,0,6.34,0.1557120586471464
BDI,FMLE,0,6.35,0.1355643615545557
SGP,FMLE,0,6.37,0.101763044170062
SWZ,FMLE,0,6.41,0.1205334502817605
BRA,BTSX,0,6.41,0.1671706935627663
NER,FMLE,0,6.42,0.12013467830767
OMN,MLE,0,6.43,0.1324455886150183
TGO,FMLE,0,6.45,0.1263247142979282
BFA,FMLE,0,6.5,0.1171477223201342
BGR,BTSX,0,6.5,0.1114108966319428
AZE,MLE,0,6.61,0.1022805209636977
CHN,BTSX,0,6.67,0.1130943124946037
TLS,MLE,0,6.69,0.1068297375172159
SSD,BTSX,0,6.69,0.133129160175444
GNB,FMLE,0,6.69,0.1220716331921208
ITA,MLE,0,6.72,0.1364346602392806
BTN,MLE,0,6.77,0.1199385712402737
USA,FMLE,0,6.77,0.1732213062549908
FIN,FMLE,0,6.78,0.1484997867319227
BOL,BTSX,0,6.82,0.1506335036953023
LCA,BTSX,0,6.85,0.1446568253296039
NGA,BTSX,0,6.87,0.1071722426631048
TCD,FMLE,0,6.88,0.131931020158274
GBR,BTSX,0,6.88,0.1513074861426654
JPN,FMLE,0,6.91,0.0944560100134961
KAZ,FMLE,0,6.94,0.105692099420861
GUY,MLE,0,64.97,0.1555376526242242
YEM,BTSX,0,7.06,0.1640152229530048
SOM,FMLE,0,7.07,0.146550221102537
MKD,BTSX,0,7.15,0.1134311857844718
BHR,BTSX,0,7.2,0.1457068682037371
VNM,BTSX,0,7.22,0.0951583474314308
PRT,BTSX,0,7.22,0.1845128785304269
RUS,FMLE,0,7.23,0.1124314444953636
IRQ,MLE,0,7.27,0.137516035390683
MAR,BTSX,0,7.29,0.1574876701899719
ROU,BTSX,0,7.33,0.1110257338806637
TJK,MLE,0,7.35,0.1092988229387168
LBR,BTSX,0,7.37,0.1248881054788407
MRT,MLE,0,7.39,0.1070227722763251
IRN,MLE,0,7.48,0.1791594334576261
DJI,FMLE,0,7.56,0.1239552475529175
CMR,FMLE,0,7.59,0.1226104441857384
CRI,BTSX,0,7.62,0.130091863073773
DNK,BTSX,0,7.63,0.1409613885123937
GEO,BTSX,0,7.65,0.1105533740597836
BLZ,BTSX,0,7.65,0.1432655399016709
URY,FMLE,0,7.67,0.1520918617823403
ECU,BTSX,0,7.68,0.1458815525610989
SYC,BTSX,0,7.73,0.1086233436553438
SWE,FMLE,0,7.73,0.1657074223827807
BWA,FMLE,0,7.79,0.1211988120036303
SAU,MLE,0,7.79,0.1311388791696897
NIC,MLE,0,7.79,0.1273926536840435
WSM,FMLE,0,7.8,0.1182516248220517
SRB,BTSX,0,7.86,0.113794795016551
MNE,FMLE,0,7.88,0.1230939409380487
ESP,MLE,0,7.88,0.1674408811844717
THA,BTSX,0,7.95,0.1204251722092067
MLI,BTSX,0,7.96,0.1057280915008862
HTI,FMLE,0,7.98,0.1524943067195107
SWZ,MLE,0,78.67,0.1167941221272498
GIN,FMLE,0,8.03,0.1233326797033738
CHL,BTSX,0,8.04,0.1520282970838979
ARG,BTSX,0,8.14,0.1359522259737299
TZA,BTSX,0,8.15,0.125842385624324
SLE,FMLE,0,8.18,0.1290422921140579
PRK,BTSX,0,8.2,0.1181044453090891
BIH,BTSX,0,8.25,0.1151337635147718
DEU,BTSX,0,8.27,0.1500078995899444
ERI,FMLE,0,8.28,0.132762138428582
TTO,BTSX,0,8.28,0.145840651563248
UZB,BTSX,0,8.28,0.1056245353282573
KGZ,BTSX,0,8.28,0.1126098469088897
ISR,MLE,0,8.32,0.1430884222734096
MLT,MLE,0,8.35,0.1472752041518811
KHM,MLE,0,8.38,0.1147712531632868
BEL,FMLE,0,8.41,0.1511466664983562
COM,BTSX,0,8.46,0.1222513282226648
DOM,MLE,0,8.53,0.1485073960248497
LUX,BTSX,0,8.62,0.1490676863184495
LAO,MLE,0,8.63,0.1168196709764842
CHN,MLE,0,8.63,0.1153219430892051
MEX,MLE,0,8.69,0.1136561692709716
MUS,BTSX,0,8.75,0.1186021683253978
GNQ,FMLE,0,8.83,0.1371277888888422
IRL,BTSX,0,8.9,0.1760945354268606
MOZ,FMLE,0,8.92,0.1371279775582953
YEM,MLE,0,8.95,0.15484826703211
LSO,BTSX,0,87.48,0.1330644112779963
PRY,MLE,0,9.0,0.1407825196127725
VUT,FMLE,0,9.01,0.1222295396644996
MYS,MLE,0,9.02,0.1136550635846031
MDG,BTSX,0,9.18,0.1303922304664946
NLD,BTSX,0,9.27,0.1659894376284065
CAF,FMLE,0,9.3,0.15008711324829
POL,BTSX,0,9.3,0.1060162367233335
SVK,BTSX,0,9.31,0.1120573391428391
LBR,MLE,0,9.4,0.1131541945972538
TKM,MLE,0,9.41,0.1034917164691516
KIR,FMLE,0,9.45,0.1229295711245884
RWA,BTSX,0,9.45,0.1307975010994231
ETH,BTSX,0,9.45,0.1247839029910996
CZE,BTSX,0,9.48,0.111397787524548
FJI,BTSX,0,9.51,0.1154004811166231
BOL,MLE,0,9.6,0.1411317024412914
GMB,BTSX,0,9.64,0.1304814450110481
FRA,BTSX,0,9.65,0.1663237223880752
SGP,BTSX,0,9.65,0.1085926791732244
PAK,BTSX,0,9.77,0.1308327995771014
NPL,BTSX,0,9.77,0.1382717344188198
ZAF,FMLE,0,9.83,0.1269438480249376
CHE,BTSX,0,9.83,0.1707454683578732
BHR,MLE,0,9.86,0.1396429363271623
NOR,BTSX,0,9.91,0.1598195094563085
